City,Day,Year,AvgTemp,Day_of_Year
Stockholm,14,2002,2.9,318
Stockholm,15,2002,5.1,319
Stockholm,16,2002,3.9,320
Stockholm,17,2002,2.9,321
Stockholm,18,2002,3.3,322
Stockholm,19,2002,-0.7,323
Stockholm,20,2002,0.2,324
Stockholm,21,2002,0.1,325
Stockholm,22,2002,-0.8,326
Stockholm,23,2002,0.8,327
Stockholm,24,2002,2.4,328
Stockholm,25,2002,5.7,329
Stockholm,26,2002,5.2,330
Stockholm,27,2002,1.9,331
Stockholm,28,2002,1.6,332
Stockholm,29,2002,-0.6,333
Stockholm,30,2002,-1.2,334
Stockholm,1,2002,-1.2,335
Stockholm,2,2002,1.0,336
Stockholm,3,2002,1.4,337
Stockholm,4,2002,-0.4,338
Stockholm,5,2002,-0.3,339
Stockholm,6,2002,-0.8,340
Stockholm,7,2002,-2.6,341
Stockholm,8,2002,-4.9,342
Stockholm,9,2002,-6.1,343
Stockholm,10,2002,-2.2,344
Stockholm,11,2002,-3.4,345
Stockholm,12,2002,-3.2,346
Stockholm,13,2002,0.3,347
Stockholm,14,2002,-1.1,348
Stockholm,15,2002,-0.4,349
Stockholm,16,2002,-1.4,350
Stockholm,17,2002,-2.7,351
Stockholm,18,2002,-3.8,352
Stockholm,19,2002,-2.0,353
Stockholm,20,2002,1.8,354
Stockholm,21,2002,-4.4,355
Stockholm,22,2002,-10.4,356
Stockholm,23,2002,-12.0,357
Stockholm,24,2002,-12.2,358
Stockholm,25,2002,-4.8,359
Stockholm,26,2002,-3.6,360
Stockholm,27,2002,-2.2,361
Stockholm,28,2002,-2.6,362
Stockholm,29,2002,-7.0,363
Stockholm,30,2002,-11.1,364
Stockholm,31,2002,-16.1,365
Stockholm,1,2003,-6.9,1
Stockholm,2,2003,-9.1,2
Stockholm,3,2003,-16.6,3
Stockholm,4,2003,-17.8,4
Stockholm,5,2003,-20.6,5
Stockholm,6,2003,-18.6,6
Stockholm,7,2003,-9.5,7
Stockholm,8,2003,-7.7,8
Stockholm,9,2003,-2.6,9
Stockholm,10,2003,-10.6,10
Stockholm,11,2003,-6.1,11
Stockholm,12,2003,-0.9,12
Stockholm,13,2003,0.4,13
Stockholm,14,2003,2.9,14
Stockholm,15,2003,4.1,15
Stockholm,16,2003,3.4,16
Stockholm,17,2003,5.4,17
Stockholm,18,2003,3.9,18
Stockholm,19,2003,3.1,19
Stockholm,20,2003,1.5,20
Stockholm,21,2003,3.0,21
Stockholm,22,2003,2.2,22
Stockholm,23,2003,1.3,23
Stockholm,24,2003,-3.4,24
Stockholm,25,2003,3.9,25
Stockholm,26,2003,3.6,26
Stockholm,27,2003,0.1,27
Stockholm,28,2003,0.2,28
Stockholm,29,2003,-5.2,29
Stockholm,30,2003,-7.7,30
Stockholm,31,2003,-11.7,31
Stockholm,1,2003,-7.7,32
Stockholm,2,2003,-1.9,33
Stockholm,3,2003,-1.5,34
Stockholm,4,2003,-1.5,35
Stockholm,5,2003,-7.6,36
Stockholm,6,2003,-10.2,37
Stockholm,7,2003,-12.7,38
Stockholm,8,2003,-2.9,39
Stockholm,9,2003,-1.5,40
Stockholm,10,2003,-3.3,41
Stockholm,11,2003,-3.6,42
Stockholm,12,2003,-0.5,43
Stockholm,13,2003,-0.3,44
Stockholm,14,2003,-0.7,45
Stockholm,15,2003,-3.2,46
Stockholm,16,2003,-5.9,47
Stockholm,17,2003,-4.4,48
Stockholm,18,2003,-3.6,49
Stockholm,19,2003,-2.7,50
Stockholm,20,2003,-3.7,51
Stockholm,21,2003,-1.9,52
Stockholm,22,2003,-2.0,53
Stockholm,23,2003,-1.5,54
Stockholm,24,2003,-2.4,55
Stockholm,25,2003,-5.2,56
Stockholm,26,2003,-5.1,57
Stockholm,27,2003,-3.7,58
Stockholm,28,2003,-4.9,59
Stockholm,1,2003,-4.7,60
Stockholm,2,2003,-3.6,61
Stockholm,3,2003,-3.1,62
Stockholm,4,2003,-2.7,63
Stockholm,5,2003,-0.5,64
Stockholm,6,2003,-0.1,65
Stockholm,7,2003,0.8,66
Stockholm,8,2003,0.7,67
Stockholm,9,2003,2.1,68
Stockholm,10,2003,5.5,69
Stockholm,11,2003,6.0,70
Stockholm,12,2003,3.3,71
Stockholm,13,2003,3.4,72
Stockholm,14,2003,5.4,73
Stockholm,15,2003,6.1,74
Stockholm,16,2003,5.3,75
Stockholm,17,2003,6.6,76
Stockholm,18,2003,6.0,77
Stockholm,19,2003,6.2,78
Stockholm,20,2003,-1.9,79
Stockholm,21,2003,-1.3,80
Stockholm,22,2003,3.9,81
Stockholm,23,2003,6.9,82
Stockholm,24,2003,5.8,83
Stockholm,25,2003,5.4,84
Stockholm,26,2003,5.7,85
Stockholm,27,2003,8.4,86
Stockholm,28,2003,6.3,87
Stockholm,29,2003,8.9,88
Stockholm,30,2003,7.8,89
Stockholm,31,2003,1.3,90
Stockholm,1,2003,1.7,91
Stockholm,2,2003,2.2,92
Stockholm,3,2003,1.2,93
Stockholm,4,2003,3.1,94
Stockholm,5,2003,1.0,95
Stockholm,6,2003,-0.5,96
Stockholm,7,2003,-0.4,97
Stockholm,8,2003,-0.8,98
Stockholm,9,2003,1.6,99
Stockholm,10,2003,0.8,100
Stockholm,11,2003,1.3,101
Stockholm,12,2003,2.1,102
Stockholm,13,2003,5.9,103
Stockholm,14,2003,6.0,104
Stockholm,15,2003,8.1,105
Stockholm,16,2003,11.6,106
Stockholm,17,2003,8.4,107
Stockholm,18,2003,5.9,108
Stockholm,19,2003,7.3,109
Stockholm,20,2003,10.4,110
Stockholm,21,2003,11.2,111
Stockholm,22,2003,12.7,112
Stockholm,23,2003,8.4,113
Stockholm,24,2003,5.2,114
Stockholm,25,2003,3.9,115
Stockholm,26,2003,5.8,116
Stockholm,27,2003,4.2,117
Stockholm,28,2003,3.6,118
Stockholm,29,2003,3.6,119
Stockholm,30,2003,13.1,120
Stockholm,1,2003,5.9,121
Stockholm,2,2003,7.0,122
Stockholm,3,2003,4.5,123
Stockholm,4,2003,4.0,124
Stockholm,5,2003,9.3,125
Stockholm,6,2003,9.5,126
Stockholm,7,2003,11.8,127
Stockholm,8,2003,11.6,128
Stockholm,9,2003,13.3,129
Stockholm,10,2003,12.2,130
Stockholm,11,2003,13.2,131
Stockholm,12,2003,12.3,132
Stockholm,13,2003,12.1,133
Stockholm,14,2003,11.5,134
Stockholm,15,2003,11.1,135
Stockholm,16,2003,11.0,136
Stockholm,17,2003,11.8,137
Stockholm,18,2003,14.8,138
Stockholm,19,2003,13.9,139
Stockholm,20,2003,13.6,140
Stockholm,21,2003,13.4,141
Stockholm,22,2003,12.7,142
Stockholm,23,2003,11.9,143
Stockholm,24,2003,14.6,144
Stockholm,25,2003,17.8,145
Stockholm,26,2003,17.1,146
Stockholm,27,2003,15.3,147
Stockholm,28,2003,14.6,148
Stockholm,29,2003,15.9,149
Stockholm,30,2003,16.8,150
Stockholm,31,2003,12.8,151
Stockholm,1,2003,13.2,152
Stockholm,2,2003,17.2,153
Stockholm,3,2003,18.1,154
Stockholm,4,2003,20.4,155
Stockholm,5,2003,21.7,156
Stockholm,6,2003,19.4,157
Stockholm,7,2003,18.6,158
Stockholm,8,2003,19.4,159
Stockholm,9,2003,15.3,160
Stockholm,10,2003,16.1,161
Stockholm,11,2003,13.0,162
Stockholm,12,2003,17.1,163
Stockholm,13,2003,14.1,164
Stockholm,14,2003,14.6,165
Stockholm,15,2003,14.6,166
Stockholm,16,2003,12.9,167
Stockholm,17,2003,15.5,168
Stockholm,18,2003,16.8,169
Stockholm,19,2003,13.8,170
Stockholm,20,2003,12.8,171
Stockholm,21,2003,14.9,172
Stockholm,22,2003,16.7,173
Stockholm,23,2003,17.7,174
Stockholm,24,2003,13.7,175
Stockholm,25,2003,18.9,176
Stockholm,26,2003,20.3,177
Stockholm,27,2003,20.2,178
Stockholm,28,2003,19.3,179
Stockholm,29,2003,14.0,180
Stockholm,30,2003,16.3,181
Stockholm,1,2003,15.1,182
Stockholm,2,2003,16.7,183
Stockholm,3,2003,15.5,184
Stockholm,4,2003,18.3,185
Stockholm,5,2003,17.2,186
Stockholm,6,2003,19.9,187
Stockholm,7,2003,20.1,188
Stockholm,8,2003,20.2,189
Stockholm,9,2003,19.6,190
Stockholm,10,2003,18.5,191
Stockholm,11,2003,21.3,192
Stockholm,12,2003,17.3,193
Stockholm,13,2003,21.6,194
Stockholm,14,2003,22.9,195
Stockholm,15,2003,24.1,196
Stockholm,16,2003,25.3,197
Stockholm,17,2003,24.9,198
Stockholm,18,2003,25.4,199
Stockholm,19,2003,24.3,200
Stockholm,20,2003,24.3,201
Stockholm,21,2003,24.1,202
Stockholm,22,2003,20.6,203
Stockholm,23,2003,21.6,204
Stockholm,24,2003,21.8,205
Stockholm,25,2003,21.6,206
Stockholm,26,2003,22.2,207
Stockholm,27,2003,22.8,208
Stockholm,28,2003,21.8,209
Stockholm,29,2003,20.2,210
Stockholm,30,2003,24.1,211
Stockholm,31,2003,24.7,212
Stockholm,1,2003,25.3,213
Stockholm,2,2003,23.2,214
Stockholm,3,2003,22.2,215
Stockholm,4,2003,21.2,216
Stockholm,5,2003,20.1,217
Stockholm,6,2003,21.5,218
Stockholm,7,2003,20.8,219
Stockholm,8,2003,20.0,220
Stockholm,9,2003,19.4,221
Stockholm,10,2003,19.0,222
Stockholm,11,2003,19.1,223
Stockholm,12,2003,21.2,224
Stockholm,13,2003,18.8,225
Stockholm,14,2003,17.8,226
Stockholm,15,2003,14.9,227
Stockholm,16,2003,16.6,228
Stockholm,17,2003,18.9,229
Stockholm,18,2003,20.4,230
Stockholm,19,2003,17.3,231
Stockholm,20,2003,18.6,232
Stockholm,21,2003,17.7,233
Stockholm,22,2003,16.9,234
Stockholm,23,2003,17.8,235
Stockholm,24,2003,18.9,236
Stockholm,25,2003,15.6,237
Stockholm,26,2003,13.8,238
Stockholm,27,2003,12.3,239
Stockholm,28,2003,13.0,240
Stockholm,29,2003,13.6,241
Stockholm,30,2003,13.2,242
Stockholm,31,2003,11.9,243
Stockholm,1,2003,9.3,244
Stockholm,2,2003,10.2,245
Stockholm,3,2003,13.9,246
Stockholm,4,2003,15.9,247
Stockholm,5,2003,16.1,248
Stockholm,6,2003,17.3,249
Stockholm,7,2003,17.2,250
Stockholm,8,2003,16.1,251
Stockholm,9,2003,16.5,252
Stockholm,10,2003,14.2,253
Stockholm,11,2003,13.7,254
Stockholm,12,2003,12.7,255
Stockholm,13,2003,15.3,256
Stockholm,14,2003,16.7,257
Stockholm,15,2003,16.6,258
Stockholm,16,2003,16.3,259
Stockholm,17,2003,13.4,260
Stockholm,18,2003,18.6,261
Stockholm,19,2003,14.8,262
Stockholm,20,2003,10.7,263
Stockholm,21,2003,15.1,264
Stockholm,22,2003,15.9,265
Stockholm,23,2003,13.4,266
Stockholm,24,2003,8.9,267
Stockholm,25,2003,13.3,268
Stockholm,26,2003,14.3,269
Stockholm,27,2003,12.6,270
Stockholm,28,2003,10.1,271
Stockholm,29,2003,8.4,272
Stockholm,30,2003,6.9,273
Stockholm,1,2003,9.3,274
Stockholm,2,2003,9.9,275
Stockholm,3,2003,10.7,276
Stockholm,4,2003,11.1,277
Stockholm,5,2003,9.8,278
Stockholm,6,2003,6.6,279
Stockholm,7,2003,5.7,280
Stockholm,8,2003,5.8,281
Stockholm,9,2003,6.8,282
Stockholm,10,2003,8.1,283
Stockholm,11,2003,7.9,284
Stockholm,12,2003,7.1,285
Stockholm,13,2003,5.7,286
Stockholm,14,2003,6.4,287
Stockholm,15,2003,5.2,288
Stockholm,16,2003,3.5,289
Stockholm,17,2003,4.8,290
Stockholm,18,2003,3.6,291
Stockholm,19,2003,0.7,292
Stockholm,20,2003,0.2,293
Stockholm,21,2003,0.9,294
Stockholm,22,2003,-1.4,295
Stockholm,23,2003,-3.4,296
Stockholm,24,2003,0.1,297
Stockholm,25,2003,1.2,298
Stockholm,26,2003,-0.7,299
Stockholm,27,2003,0.3,300
Stockholm,28,2003,9.4,301
Stockholm,29,2003,6.8,302
Stockholm,30,2003,5.4,303
Stockholm,31,2003,5.5,304
Stockholm,1,2003,6.9,305
Stockholm,2,2003,7.4,306
Stockholm,3,2003,8.1,307
Stockholm,4,2003,7.7,308
Stockholm,5,2003,5.8,309
Stockholm,6,2003,7.8,310
Stockholm,7,2003,4.1,311
Stockholm,8,2003,2.1,312
Stockholm,9,2003,2.9,313
Stockholm,10,2003,5.3,314
Stockholm,11,2003,3.9,315
Stockholm,12,2003,1.9,316
Stockholm,13,2003,1.5,317
Stockholm,14,2003,3.9,318
Stockholm,15,2003,4.9,319
Stockholm,16,2003,6.7,320
Stockholm,17,2003,4.4,321
Stockholm,18,2003,1.1,322
Stockholm,19,2003,4.9,323
Stockholm,20,2003,1.1,324
Stockholm,21,2003,1.8,325
Stockholm,22,2003,3.3,326
Stockholm,23,2003,2.4,327
Stockholm,24,2003,-0.9,328
Stockholm,25,2003,1.1,329
Stockholm,26,2003,5.2,330
Stockholm,27,2003,7.0,331
Stockholm,28,2003,6.7,332
Stockholm,29,2003,3.7,333
Stockholm,30,2003,5.8,334
Stockholm,1,2003,6.7,335
Stockholm,2,2003,5.9,336
Stockholm,3,2003,5.1,337
Stockholm,4,2003,5.2,338
Stockholm,5,2003,2.9,339
Stockholm,6,2003,-1.6,340
Stockholm,7,2003,0.4,341
Stockholm,8,2003,3.5,342
Stockholm,9,2003,1.2,343
Stockholm,10,2003,2.8,344
Stockholm,11,2003,2.2,345
Stockholm,12,2003,-1.2,346
Stockholm,13,2003,-0.2,347
Stockholm,14,2003,2.4,348
Stockholm,15,2003,-0.3,349
Stockholm,16,2003,-2.9,350
Stockholm,17,2003,1.5,351
Stockholm,18,2003,4.8,352
Stockholm,19,2003,5.7,353
Stockholm,20,2003,0.6,354
Stockholm,21,2003,0.3,355
Stockholm,22,2003,-6.1,356
Stockholm,23,2003,-10.8,357
Stockholm,24,2003,-0.8,358
Stockholm,25,2003,6.0,359
Stockholm,26,2003,4.4,360
Stockholm,27,2003,5.2,361
Stockholm,28,2003,3.3,362
Stockholm,29,2003,-0.3,363
Stockholm,30,2003,-5.3,364
Stockholm,31,2003,-6.2,365
Stockholm,1,2004,-4.1,1
Stockholm,2,2004,-9.7,2
Stockholm,3,2004,-8.6,3
Stockholm,4,2004,-4.7,4
Stockholm,5,2004,-5.1,5
Stockholm,6,2004,-2.4,6
Stockholm,7,2004,0.9,7
Stockholm,8,2004,1.0,8
Stockholm,9,2004,0.3,9
Stockholm,10,2004,-3.7,10
Stockholm,11,2004,-1.7,11
Stockholm,12,2004,0.5,12
Stockholm,13,2004,1.9,13
Stockholm,14,2004,0.9,14
Stockholm,15,2004,-0.1,15
Stockholm,16,2004,-2.4,16
Stockholm,17,2004,-4.8,17
Stockholm,18,2004,-4.1,18
Stockholm,19,2004,0.0,19
Stockholm,20,2004,-4.9,20
Stockholm,21,2004,-11.4,21
Stockholm,22,2004,-12.7,22
Stockholm,23,2004,-4.7,23
Stockholm,24,2004,-1.4,24
Stockholm,25,2004,-2.6,25
Stockholm,26,2004,-5.7,26
Stockholm,27,2004,-5.2,27
Stockholm,28,2004,-3.4,28
Stockholm,29,2004,-2.1,29
Stockholm,30,2004,-2.9,30
Stockholm,31,2004,0.3,31
Stockholm,1,2004,-2.9,32
Stockholm,2,2004,-3.3,33
Stockholm,3,2004,1.9,34
Stockholm,4,2004,5.7,35
Stockholm,5,2004,3.6,36
Stockholm,6,2004,2.9,37
Stockholm,7,2004,-1.6,38
Stockholm,8,2004,-1.8,39
Stockholm,9,2004,-6.7,40
Stockholm,10,2004,-7.7,41
Stockholm,11,2004,-10.9,42
Stockholm,12,2004,-7.8,43
Stockholm,13,2004,0.8,44
Stockholm,14,2004,1.5,45
Stockholm,15,2004,0.8,46
Stockholm,16,2004,-1.1,47
Stockholm,17,2004,0.9,48
Stockholm,18,2004,-1.5,49
Stockholm,19,2004,-3.3,50
Stockholm,20,2004,0.8,51
Stockholm,21,2004,1.1,52
Stockholm,22,2004,-1.1,53
Stockholm,23,2004,-3.6,54
Stockholm,24,2004,-3.3,55
Stockholm,25,2004,-0.4,56
Stockholm,26,2004,-2.3,57
Stockholm,27,2004,-2.5,58
Stockholm,28,2004,-0.9,59
Stockholm,29,2004,-3.8,60
Stockholm,1,2004,0.5,61
Stockholm,2,2004,0.8,62
Stockholm,3,2004,-2.7,63
Stockholm,4,2004,-3.8,64
Stockholm,5,2004,-5.5,65
Stockholm,6,2004,-1.4,66
Stockholm,7,2004,-0.1,67
Stockholm,8,2004,0.1,68
Stockholm,9,2004,0.2,69
Stockholm,10,2004,-0.4,70
Stockholm,11,2004,-0.6,71
Stockholm,12,2004,0.1,72
Stockholm,13,2004,0.9,73
Stockholm,14,2004,2.1,74
Stockholm,15,2004,4.2,75
Stockholm,16,2004,5.5,76
Stockholm,17,2004,6.2,77
Stockholm,18,2004,6.3,78
Stockholm,19,2004,3.2,79
Stockholm,20,2004,3.4,80
Stockholm,21,2004,1.7,81
Stockholm,22,2004,1.7,82
Stockholm,23,2004,-0.2,83
Stockholm,24,2004,-0.7,84
Stockholm,25,2004,-0.2,85
Stockholm,26,2004,0.4,86
Stockholm,27,2004,2.3,87
Stockholm,28,2004,3.9,88
Stockholm,29,2004,4.7,89
Stockholm,30,2004,5.9,90
Stockholm,31,2004,4.9,91
Stockholm,1,2004,1.4,92
Stockholm,2,2004,0.3,93
Stockholm,3,2004,2.9,94
Stockholm,4,2004,3.9,95
Stockholm,5,2004,5.6,96
Stockholm,6,2004,5.3,97
Stockholm,7,2004,4.2,98
Stockholm,8,2004,5.9,99
Stockholm,9,2004,8.1,100
Stockholm,10,2004,5.8,101
Stockholm,11,2004,5.1,102
Stockholm,12,2004,4.3,103
Stockholm,13,2004,5.8,104
Stockholm,14,2004,8.3,105
Stockholm,15,2004,9.7,106
Stockholm,16,2004,9.3,107
Stockholm,17,2004,10.1,108
Stockholm,18,2004,10.1,109
Stockholm,19,2004,10.0,110
Stockholm,20,2004,8.2,111
Stockholm,21,2004,7.6,112
Stockholm,22,2004,5.7,113
Stockholm,23,2004,5.3,114
Stockholm,24,2004,7.2,115
Stockholm,25,2004,6.8,116
Stockholm,26,2004,7.4,117
Stockholm,27,2004,7.3,118
Stockholm,28,2004,7.2,119
Stockholm,29,2004,8.2,120
Stockholm,30,2004,9.3,121
Stockholm,1,2004,10.6,122
Stockholm,2,2004,12.6,123
Stockholm,3,2004,10.7,124
Stockholm,4,2004,10.4,125
Stockholm,5,2004,15.0,126
Stockholm,6,2004,16.5,127
Stockholm,7,2004,16.8,128
Stockholm,8,2004,16.8,129
Stockholm,9,2004,17.4,130
Stockholm,10,2004,9.3,131
Stockholm,11,2004,8.8,132
Stockholm,12,2004,6.5,133
Stockholm,13,2004,7.1,134
Stockholm,14,2004,10.7,135
Stockholm,15,2004,10.3,136
Stockholm,16,2004,9.6,137
Stockholm,17,2004,13.1,138
Stockholm,18,2004,15.1,139
Stockholm,19,2004,9.9,140
Stockholm,20,2004,9.6,141
Stockholm,21,2004,8.4,142
Stockholm,22,2004,7.1,143
Stockholm,23,2004,5.5,144
Stockholm,24,2004,7.4,145
Stockholm,25,2004,7.2,146
Stockholm,26,2004,8.7,147
Stockholm,27,2004,10.2,148
Stockholm,28,2004,12.7,149
Stockholm,29,2004,10.2,150
Stockholm,30,2004,9.9,151
Stockholm,31,2004,12.5,152
Stockholm,1,2004,14.4,153
Stockholm,2,2004,16.0,154
Stockholm,3,2004,17.8,155
Stockholm,4,2004,17.9,156
Stockholm,5,2004,15.7,157
Stockholm,6,2004,16.2,158
Stockholm,7,2004,13.8,159
Stockholm,8,2004,10.5,160
Stockholm,9,2004,14.2,161
Stockholm,10,2004,11.7,162
Stockholm,11,2004,15.7,163
Stockholm,12,2004,12.9,164
Stockholm,13,2004,15.6,165
Stockholm,14,2004,15.7,166
Stockholm,15,2004,12.6,167
Stockholm,16,2004,12.8,168
Stockholm,17,2004,11.7,169
Stockholm,18,2004,12.1,170
Stockholm,19,2004,12.2,171
Stockholm,20,2004,12.3,172
Stockholm,21,2004,14.1,173
Stockholm,22,2004,14.2,174
Stockholm,23,2004,14.7,175
Stockholm,24,2004,14.3,176
Stockholm,25,2004,15.0,177
Stockholm,26,2004,14.4,178
Stockholm,27,2004,15.6,179
Stockholm,28,2004,14.9,180
Stockholm,29,2004,16.3,181
Stockholm,30,2004,17.6,182
Stockholm,1,2004,16.7,183
Stockholm,2,2004,14.9,184
Stockholm,3,2004,15.9,185
Stockholm,4,2004,16.1,186
Stockholm,5,2004,14.7,187
Stockholm,6,2004,14.8,188
Stockholm,7,2004,16.5,189
Stockholm,8,2004,16.9,190
Stockholm,9,2004,17.1,191
Stockholm,10,2004,16.9,192
Stockholm,11,2004,14.6,193
Stockholm,12,2004,15.3,194
Stockholm,13,2004,15.4,195
Stockholm,14,2004,13.9,196
Stockholm,15,2004,15.7,197
Stockholm,16,2004,16.1,198
Stockholm,17,2004,17.8,199
Stockholm,18,2004,17.3,200
Stockholm,19,2004,17.7,201
Stockholm,20,2004,17.3,202
Stockholm,21,2004,16.9,203
Stockholm,22,2004,19.7,204
Stockholm,23,2004,18.8,205
Stockholm,24,2004,19.2,206
Stockholm,25,2004,16.7,207
Stockholm,26,2004,15.1,208
Stockholm,27,2004,17.5,209
Stockholm,28,2004,19.1,210
Stockholm,29,2004,19.8,211
Stockholm,30,2004,17.9,212
Stockholm,31,2004,19.3,213
Stockholm,1,2004,18.5,214
Stockholm,2,2004,19.1,215
Stockholm,3,2004,18.7,216
Stockholm,4,2004,21.4,217
Stockholm,5,2004,22.6,218
Stockholm,6,2004,22.8,219
Stockholm,7,2004,23.1,220
Stockholm,8,2004,23.4,221
Stockholm,9,2004,23.3,222
Stockholm,10,2004,20.9,223
Stockholm,11,2004,23.0,224
Stockholm,12,2004,19.4,225
Stockholm,13,2004,16.4,226
Stockholm,14,2004,15.2,227
Stockholm,15,2004,17.2,228
Stockholm,16,2004,16.7,229
Stockholm,17,2004,18.3,230
Stockholm,18,2004,17.6,231
Stockholm,19,2004,18.3,232
Stockholm,20,2004,19.6,233
Stockholm,21,2004,18.2,234
Stockholm,22,2004,14.5,235
Stockholm,23,2004,13.1,236
Stockholm,24,2004,13.8,237
Stockholm,25,2004,15.8,238
Stockholm,26,2004,14.2,239
Stockholm,27,2004,14.7,240
Stockholm,28,2004,16.2,241
Stockholm,29,2004,15.5,242
Stockholm,30,2004,16.4,243
Stockholm,31,2004,16.7,244
Stockholm,1,2004,15.7,245
Stockholm,2,2004,15.7,246
Stockholm,3,2004,17.2,247
Stockholm,4,2004,15.8,248
Stockholm,5,2004,18.1,249
Stockholm,6,2004,15.7,250
Stockholm,7,2004,13.8,251
Stockholm,8,2004,10.9,252
Stockholm,9,2004,12.3,253
Stockholm,10,2004,15.3,254
Stockholm,11,2004,16.3,255
Stockholm,12,2004,16.2,256
Stockholm,13,2004,16.3,257
Stockholm,14,2004,13.8,258
Stockholm,15,2004,13.3,259
Stockholm,16,2004,9.2,260
Stockholm,17,2004,12.8,261
Stockholm,18,2004,12.9,262
Stockholm,19,2004,13.1,263
Stockholm,20,2004,12.2,264
Stockholm,21,2004,11.6,265
Stockholm,22,2004,10.6,266
Stockholm,23,2004,10.6,267
Stockholm,24,2004,10.9,268
Stockholm,25,2004,11.7,269
Stockholm,26,2004,11.1,270
Stockholm,27,2004,12.6,271
Stockholm,28,2004,11.3,272
Stockholm,29,2004,9.2,273
Stockholm,30,2004,8.7,274
Stockholm,1,2004,7.4,275
Stockholm,2,2004,8.2,276
Stockholm,3,2004,10.1,277
Stockholm,4,2004,10.7,278
Stockholm,5,2004,10.6,279
Stockholm,6,2004,9.8,280
Stockholm,7,2004,10.4,281
Stockholm,8,2004,8.6,282
Stockholm,9,2004,6.2,283
Stockholm,10,2004,4.3,284
Stockholm,11,2004,2.2,285
Stockholm,12,2004,3.7,286
Stockholm,13,2004,4.8,287
Stockholm,14,2004,6.6,288
Stockholm,15,2004,7.6,289
Stockholm,16,2004,8.8,290
Stockholm,17,2004,8.7,291
Stockholm,18,2004,9.2,292
Stockholm,19,2004,7.6,293
Stockholm,20,2004,5.9,294
Stockholm,21,2004,8.1,295
Stockholm,22,2004,8.7,296
Stockholm,23,2004,8.9,297
Stockholm,24,2004,7.8,298
Stockholm,25,2004,8.7,299
Stockholm,26,2004,10.1,300
Stockholm,27,2004,5.7,301
Stockholm,28,2004,3.4,302
Stockholm,29,2004,6.2,303
Stockholm,30,2004,6.7,304
Stockholm,31,2004,5.4,305
Stockholm,1,2004,3.0,306
Stockholm,2,2004,2.9,307
Stockholm,3,2004,6.3,308
Stockholm,4,2004,7.6,309
Stockholm,5,2004,7.2,310
Stockholm,6,2004,4.7,311
Stockholm,7,2004,3.5,312
Stockholm,8,2004,5.1,313
Stockholm,9,2004,2.5,314
Stockholm,10,2004,6.2,315
Stockholm,11,2004,4.9,316
Stockholm,12,2004,7.8,317
Stockholm,13,2004,3.3,318
Stockholm,14,2004,3.6,319
Stockholm,15,2004,8.6,320
Stockholm,16,2004,2.8,321
Stockholm,17,2004,-1.4,322
Stockholm,18,2004,-0.2,323
Stockholm,19,2004,-5.8,324
Stockholm,20,2004,-7.8,325
Stockholm,21,2004,-7.0,326
Stockholm,22,2004,-3.8,327
Stockholm,23,2004,-1.1,328
Stockholm,24,2004,-4.8,329
Stockholm,25,2004,1.5,330
Stockholm,26,2004,-3.3,331
Stockholm,27,2004,-3.4,332
Stockholm,28,2004,-0.2,333
Stockholm,29,2004,-2.5,334
Stockholm,30,2004,0.4,335
Stockholm,1,2004,3.0,336
Stockholm,2,2004,1.4,337
Stockholm,3,2004,1.4,338
Stockholm,4,2004,2.4,339
Stockholm,5,2004,6.6,340
Stockholm,6,2004,2.2,341
Stockholm,7,2004,6.4,342
Stockholm,8,2004,4.6,343
Stockholm,9,2004,1.6,344
Stockholm,10,2004,4.7,345
Stockholm,11,2004,1.6,346
Stockholm,12,2004,0.7,347
Stockholm,13,2004,-0.7,348
Stockholm,14,2004,2.2,349
Stockholm,15,2004,4.3,350
Stockholm,16,2004,3.8,351
Stockholm,17,2004,4.6,352
Stockholm,18,2004,2.6,353
Stockholm,19,2004,-2.1,354
Stockholm,20,2004,-4.2,355
Stockholm,21,2004,-4.8,356
Stockholm,22,2004,1.4,357
Stockholm,23,2004,1.3,358
Stockholm,24,2004,-1.4,359
Stockholm,25,2004,0.1,360
Stockholm,26,2004,-1.6,361
Stockholm,27,2004,-3.4,362
Stockholm,28,2004,-2.4,363
Stockholm,29,2004,-1.5,364
Stockholm,30,2004,3.8,365
Stockholm,31,2004,1.6,366
Stockholm,1,2005,-0.5,1
Stockholm,2,2005,3.1,2
Stockholm,3,2005,1.6,3
Stockholm,4,2005,0.1,4
Stockholm,5,2005,2.5,5
Stockholm,6,2005,2.8,6
Stockholm,7,2005,7.6,7
Stockholm,8,2005,6.3,8
Stockholm,9,2005,3.8,9
Stockholm,10,2005,5.8,10
Stockholm,11,2005,6.1,11
Stockholm,12,2005,5.9,12
Stockholm,13,2005,4.8,13
Stockholm,14,2005,1.2,14
Stockholm,15,2005,-2.1,15
Stockholm,16,2005,2.6,16
Stockholm,17,2005,3.3,17
Stockholm,18,2005,3.8,18
Stockholm,19,2005,0.4,19
Stockholm,20,2005,0.8,20
Stockholm,21,2005,0.1,21
Stockholm,22,2005,-2.9,22
Stockholm,23,2005,-2.0,23
Stockholm,24,2005,-2.1,24
Stockholm,25,2005,-2.2,25
Stockholm,26,2005,-4.1,26
Stockholm,27,2005,-4.6,27
Stockholm,28,2005,-5.7,28
Stockholm,29,2005,-5.9,29
Stockholm,30,2005,-0.8,30
Stockholm,31,2005,1.0,31
Stockholm,1,2005,1.2,32
